Sector,Institution,Programme,SubProgramme,Location,Frequency,Indicator,Type,SubType,Outcome,Cluster,Target_Q1,ActualOutput_Q1,ReasonforDeviation_Q1,CorrectiveAction_Q1,Target_Q2,ActualOutput_Q2,ReasonforDeviation_Q2,CorrectiveAction_Q2,Target_Q3,ActualOutput_Q3,ReasonforDeviation_Q3,CorrectiveAction_Q3,Target_Q4,ActualOutput_Q4,ReasonforDeviation_Q4,CorrectiveAction_Q4,AnnualTarget_Summary2,Preliminary_Summary2,PrelimaryAudited_Summary2,ReasonforDeviation_Summary,CorrectiveAction_Summary,ValidatedAudited_Summary2,UID
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of COVID-19 awareness programmes implemented within the OCJ ,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,None ,N/A,1,1,None ,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of COVID-19 related trainings conducted for Safety Officers,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,2,"The safety officers in the provinces did not receive a formal training, so there was a need to train them to be able to do the work.",N/A,1,1,None,N/A,1,6,Five (05) additional training for Safety Officers were implemented in preparation for the Emergency Evacuation Drill practice that will be rolled out to the provinces.,N/A,1,3,The was high need of training request in the courts to manage COVID-19.,N/A,4,12,13,"There was a high demand
for COVID-19 related training as requested by
the courts.
",None ,13,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of COVID-19 compliance reports produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 1: ADMINISTRATION,PROGRAMME 1: ADMINISTRATION,Quarterly,Number of COVID-19 pandemic risk mitigation reports produced,Not Applicable,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,0,Reduced levels of COVID-19 spread leading to retaining of Q4 risk assessment and mitigation activities.,To conduct a COVID-19 risk assessment under the revised DPSA Regulations and submit a mitigation report. ,1,1,None,N/A,1,1,None,N/A,1,1,None ,N/A,4,3,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Percentage of default judgments finalised by Registrars within 14 days from date of receipt of application,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",74 %,91 %,Improved training and monitoring to measures implemented to sustain achievements of targets.,N/A,74 %,91 %,Improved training and monitoring measures implemented to sustain achievements of target.,N/A,74 %,97 %,Improved training and monitoring measures implemented to sustain achievements of targets.,N/A,74 %,96 %,Improved training and monitoring to measures implemented to sustain achievements of targets.,N/A,74 %,96 %,93,"Improved training and monitoring of measures implemented to sustain the  achievement of targets. 
",None ,93,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Percentage of taxations of legal bills of costs finalised within 60 days from date of set down,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",80 %,100 %,Improved training and monitoring to measures implemented to sustain achievements of targets. ,N/A,80 %,99 %,Improved training and monitoring measures implemented to sustain achievements of target.,N/A,80 %,99 %,Improved training and monitoring measures implemented to sustain achievements of targets.,N/A,80 %,99 %,Improved training and monitoring to measures implemented to sustain achievements of targets.,N/A,80 %,99 %,99,"Improved training and monitoring of measures implemented to sustain the  achievement of targets. 
",None ,99,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Percentage of warrants of release (J1) delivered within one day of the release issued,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",100 %,100 %,None,N/A,100 %,100 %,None,N/A,100 %,100 %,None,N/A,100 %,100 %,None,N/A,100 %,100 %,100,None ,None ,100,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Number of monitoring reports on Law Reporting Project produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Number of Judicial Case Flow Management performance reports produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 2: SUPERIOR COURT SERVICES,Sub-Programme 1: Administration of Superior Courts,Quarterly,Number of reports on enhancement of court order integrity produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,1,1,None,N/A,4,4,4,None ,None ,4,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,Quarterly,Number of judicial education courses conducted,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",20,39,Additional requests by the leadership of the Judiciary.,N/A,37,39,Ad hoc requests for  training,N/A,38,30,"Webinars cancelled and postponed due to unavailability of Magistrates, connectivity challenges and load shedding.",In future planning SAJEI will propose that training take place from April – October as a result of leave prescripts for Magistrates.,15,16,Adhoc requests for training.,N/A,110,124,124,"Adhoc requests for training due to legislative changes and increased use of virtual training.
",None ,124,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,Quarterly,Number of research monographs on judicial education produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,None,N/A,1,1,None,N/A,0,0,N/A,N/A,1,1,None,N/A,2,2,2,None ,None ,2,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,Quarterly,Number of monitoring reports on the management of litigations produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,None,N/A,1,1,None,N/A,1,1,N/A,N/A,2,2,None,N/A,5,5,5,None ,None ,5,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,Quarterly,Number of reports on judicial appointments and judicial complaints produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",1,1,None,N/A,0,0,None,N/A,1,1,None,N/A,1,1,None,N/A,3,3,3,None ,None ,3,224
Office of the Chief Justice,Office of the Chief Justice,National,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,PROGRAMME 3: JUDICIAL EDUCATION AND SUPPORT,Quarterly,Number of reports on the status of disclosures for Judges Registrable Interests produced,Not Applicable,Not  Applicable,Priority 6: Social Cohesion and Safer Communities,"Justice, Crime Prevention and Security cluster",0,0,None,N/A,1,1,None,N/A,0,0,None,N/A,1,1,None,N/A,2,2,2,None ,None ,2,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Annually,Number of organisational reviews conducted,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,1,,1,None,None,,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Annually,Number of public sector productivity frameworks implemented,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,1,,1,None,None,,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Annually,Percentage of B-BBEE suppliers appointed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,1 %,,87.07,The focus was on appointing the suppliers that were B-BBEE complaint.,None,,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Annually,Unqualified audit outcome opinion obtained,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,,,,,,,,,,,,,,,,,1,,1,None,None,,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Quarterly,Percentage of human resources developed,Non-Standardized,Not  Applicable,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,10 %,36 %,Identified training  for the Plenary  was rolled out earlier than expected which included Conflict Prevention and Management and Change Management,,25 %,25 %,None,None,20 %,20 %,None,None,25 %,29 %,The PSC has allocated bursaries to a number of its employees.,None,80 %,29 %,85.9,The difference account for the additional interns that were appointed  and bursary funding issued to employees,None,,224
Office of the Public Service Commission,Office of the Public Service Commision,National,Programme 1: Administration,Programme 1: Administration,Quarterly,Number of reports on stakeholder outreach programmes coordinated,Non-Standardized,Max,"Priority 1: A Capable, Ethical and Developmental State",Governance and Administration cluster,1,1,,,1,1,None,None,1,1,None,None,1,1,None,None,4,1,4,None,None,,224
